dataset,batch_size,technique,accuracy,precision,recall,f1,num_drifts,num_batches,auc,drift_alignment_with_batch,scenario,type_of_dataset,algorithm
MULTISTAGGER,1500,KS95,0.5998,0.7058072536202539,0.5998,0.5022864930973798,0,33,0.5546958398552129,,,,NB
MULTISTAGGER,1500,KS90,0.5998,0.7058072536202539,0.5998,0.5022864930973798,0,33,0.5546958398552129,,,,NB
MULTISTAGGER,1500,HD,0.77276,0.7818413855059675,0.77276,0.7670477534773806,4,33,0.7584153280085487,,,,NB
MULTISTAGGER,1500,JS,0.77276,0.7818413855059675,0.77276,0.7670477534773806,4,33,0.7584153280085487,,,,NB
MULTISTAGGER,2000,Base,0.5952,0.7026659040648788,0.5952,0.4930897642353116,0,25,0.5494228373394245,,,,NB
MULTISTAGGER,2000,KS95,0.5952,0.7026659040648788,0.5952,0.4930897642353116,0,25,0.5494228373394245,,,,NB
MULTISTAGGER,2000,KS90,0.5952,0.7026659040648788,0.5952,0.4930897642353116,0,25,0.5494228373394245,,,,NB
MULTISTAGGER,2000,HD,0.62262,0.7037191537765617,0.62262,0.550128861271711,1,25,0.5819196107757554,,,,NB
MULTISTAGGER,2000,JS,0.62262,0.7037191537765617,0.62262,0.550128861271711,1,25,0.5819196107757554,,,,NB
MULTISTAGGER,2500,Base,0.59484,0.7011102714164509,0.59484,0.4926631176116128,0,20,0.5490630622658517,,,,NB
MULTISTAGGER,2500,KS95,0.59484,0.7011102714164509,0.59484,0.4926631176116128,0,20,0.5490630622658517,,,,NB
MULTISTAGGER,2500,KS90,0.59484,0.7011102714164509,0.59484,0.4926631176116128,0,20,0.5490630622658517,,,,NB
MULTISTAGGER,2500,HD,0.74976,0.7562584761558112,0.74976,0.7437917926482548,2,20,0.7355493601510603,,,,NB
MULTISTAGGER,2500,JS,0.74976,0.7562584761558112,0.74976,0.7437917926482548,2,20,0.7355493601510603,,,,NB
Incremental-reoccurring (imbal.),1000,Base,0.5009357496172939,0.5262051442105361,0.5009357496172939,0.4186565188524606,0,452,0.5840599340369856,,,,NB
Incremental-reoccurring (imbal.),1000,KS95,0.5522250046455655,0.5878152137691892,0.5522250046455655,0.5003467536078969,90,452,0.5281008603340935,,,,NB
Incremental-reoccurring (imbal.),1000,KS90,0.5519440585429737,0.5857942095728954,0.5519440585429737,0.5005147121324662,103,452,0.5272769613406012,,,,NB
Incremental-reoccurring (imbal.),1000,HD,0.5510459158842944,0.5820195545981307,0.5510459158842944,0.4990832715441436,52,452,0.5315247685053643,,,,NB
Incremental-reoccurring (imbal.),1000,JS,0.5507339993451965,0.5831951661671522,0.5507339993451965,0.498475079424541,52,452,0.5323346055996343,,,,NB
Incremental-reoccurring (imbal.),1500,Base,0.4994513808390333,0.5213508652216885,0.4994513808390333,0.417459947767651,0,301,0.5846116295351476,,,,NB
Incremental-reoccurring (imbal.),1500,KS95,0.5427546875967826,0.5787277321682515,0.5427546875967826,0.4908430376423774,83,301,0.5390460755266678,,,,NB
Incremental-reoccurring (imbal.),1500,KS90,0.5428675084726265,0.5785708209505215,0.5428675084726265,0.4913826054435758,97,301,0.5361676921262357,,,,NB
Incremental-reoccurring (imbal.),1500,HD,0.535133748042226,0.5766007550549334,0.535133748042226,0.4795436230370267,41,301,0.5429903735247277,,,,NB
Incremental-reoccurring (imbal.),1500,JS,0.5368105759616321,0.577296338287895,0.5368105759616321,0.4810875337130893,43,301,0.5442286241170015,,,,NB
Incremental-reoccurring (imbal.),2000,Base,0.5003185530612064,0.53061657103351,0.5003185530612064,0.4167450545095704,0,226,0.584903773309779,,,,NB
Incremental-reoccurring (imbal.),2000,KS95,0.5367353620444028,0.5700283998555868,0.5367353620444028,0.4838973400179701,85,226,0.5406373359676668,,,,NB
Incremental-reoccurring (imbal.),2000,KS90,0.5365030837706064,0.5697739843168448,0.5365030837706064,0.4837374016035738,89,226,0.5404165170943173,,,,NB
Incremental-reoccurring (imbal.),2000,HD,0.5341935740768597,0.5697938062096612,0.5341935740768597,0.4793846050923349,47,226,0.5448668250870491,,,,NB
Incremental-reoccurring (imbal.),2000,JS,0.5341957862508959,0.5701705450675787,0.5341957862508959,0.478988999276948,47,226,0.5459325789601275,,,,NB
Incremental-reoccurring (imbal.),2500,Base,0.4991505251701162,0.5326707090954633,0.4991505251701162,0.4152642925256372,0,180,0.5849576179296329,,,,NB
Incremental-reoccurring (imbal.),2500,KS95,0.5243538239640388,0.5234270101796752,0.5243538239640388,0.4708893238659652,79,180,0.5455807711994571,,,,NB
Incremental-reoccurring (imbal.),2500,KS90,0.5258448292644079,0.5218532075673291,0.5258448292644079,0.473644739955348,85,180,0.5456889746637411,,,,NB
Incremental-reoccurring (imbal.),2500,HD,0.5240573926431941,0.5184581439794265,0.5240573926431941,0.4671080924795932,36,180,0.5517937504610966,,,,NB
Incremental-reoccurring (imbal.),2500,JS,0.5240573926431941,0.5184581439794265,0.5240573926431941,0.4671080924795932,36,180,0.5517937504610966,,,,NB
Incremental-reoccurring (bal.),1000,Base,0.3460980671617533,0.3999033499593344,0.3460980671617533,0.3354701123563177,0,79,0.5706558380669884,,,,NB
Incremental-reoccurring (bal.),1000,KS95,0.5196159327882379,0.5362266422157305,0.5196159327882379,0.5189692057073176,42,79,0.527476945026778,,,,NB
Incremental-reoccurring (bal.),1000,KS90,0.5245042882504438,0.5393156175692081,0.5245042882504438,0.5229236162553376,45,79,0.5204793912222465,,,,NB
Incremental-reoccurring (bal.),1000,HD,0.4830720376065811,0.4847536393501707,0.4830720376065811,0.4808113788218383,17,79,0.5679386758934408,,,,NB
Incremental-reoccurring (bal.),1000,JS,0.4766834195984297,0.4791018293933062,0.4766834195984297,0.4751090905653195,19,79,0.5664477828140215,,,,NB
Incremental-reoccurring (bal.),1500,Base,0.3312579701447753,0.3850711756716505,0.3312579701447753,0.3213334675442088,0,53,0.578088477012995,,,,NB
Incremental-reoccurring (bal.),1500,KS95,0.4818468231940589,0.4854255323426769,0.4818468231940589,0.4783468345937037,36,53,0.5437440545794412,,,,NB
Incremental-reoccurring (bal.),1500,KS90,0.4793088790538344,0.4832377486113606,0.4793088790538344,0.4759491001947137,39,53,0.5426857983471689,,,,NB
Incremental-reoccurring (bal.),1500,HD,0.4044582801990348,0.4193508675555684,0.4044582801990348,0.4015273226980684,10,53,0.5850156408081789,,,,NB
Incremental-reoccurring (bal.),1500,JS,0.3957692596204336,0.414213583776837,0.3957692596204336,0.393280712738674,9,53,0.5847275883736484,,,,NB
Incremental-reoccurring (bal.),2000,Base,0.3264196234341009,0.3725489785278912,0.3264196234341009,0.3116473774294918,0,39,0.5880290190232695,,,,NB
Incremental-reoccurring (bal.),2000,KS95,0.4729077588578001,0.4808531814355842,0.4729077588578001,0.4689724230150122,33,39,0.5596202152494683,,,,NB
Incremental-reoccurring (bal.),2000,KS90,0.4740954667066737,0.4837946865371318,0.4740954667066737,0.4711012474465322,35,39,0.5473386745238364,,,,NB
Incremental-reoccurring (bal.),2000,HD,0.3946315605230915,0.4036321396507238,0.3946315605230915,0.3905949668663913,10,39,0.6063361407052025,,,,NB
Incremental-reoccurring (bal.),2000,JS,0.4238741779811467,0.4130727520085639,0.4238741779811467,0.4124017456646279,15,39,0.6150085253367317,,,,NB
Incremental-reoccurring (bal.),2500,Base,0.322056359862976,0.3721879592231479,0.322056359862976,0.3087719924602728,0,31,0.59565387411404,,,,NB
Incremental-reoccurring (bal.),2500,KS95,0.4338884304753332,0.4335339866017592,0.4338884304753332,0.429242765226588,26,31,0.5941429068217611,,,,NB
Incremental-reoccurring (bal.),2500,KS90,0.4338884304753332,0.4335339866017592,0.4338884304753332,0.429242765226588,26,31,0.5941429068217611,,,,NB
Incremental-reoccurring (bal.),2500,HD,0.3749281124196734,0.4042259692844187,0.3749281124196734,0.3748253058464982,6,31,0.5800553289759471,,,,NB
Incremental-reoccurring (bal.),2500,JS,0.3749281124196734,0.4042259692844187,0.3749281124196734,0.3748253058464982,6,31,0.5800553289759471,,,,NB
